,Date,Rainfall,Ane,Bhadalwadi,Bukum,Dhumalwadi,Dorlewadi,Jejuri,Junnar,Karanje,Kolwan,Lonawala,Loni (Ambegaon),Mulshi,Narayangaon,Narayanpur,Nimbgaon-Ketke,Otur,Pangre Sailar Basti,Parne,Patas,Pimpri (Kh) Malvasti,Pune,Rajgurnagar (Khed),Sakurde,Shivpur Khed,Undavri Kade Pathar,Wehle,Khutbhav_Pz,Mahalunge Padval_Pz,Pabal New,Kharabwadi,Shikrapur,Ausari Khurd-1,Kamatwadi-Walha,Kamshet,Kasurdi-1,Kolawade,Ale-1,Belhe-1,Khadki,Wagholi-1,Zendewadi-1,Month,Year
234,2019-07-01,12.81462258064516,4.693500000000007,2.0236000000000014,0.6553,5.920899999999997,2.1491,2.4262000000000006,4.723799999999996,2.8541999999999996,0.9245000000000015,0.8565000000000014,2.3817999999999997,0.09809999999999987,3.912899999999996,1.9113999999999998,7.357700000000001,14.817400000000015,3.020499999999998,4.558,1.1575000000000006,3.415500000000002,1.8445999999999996,1.4205999999999985,1.515099999999999,0.7481000000000003,7.633999999999993,0.23290000000000013,8.588399999999995,4.202700000000004,3.702400000000001,2.7891000000000004,4.209000000000004,2.2060000000000017,8.916600000000008,0.03189999999999986,2.2469999999999986,1.8518000000000017,3.881499999999999,5.9689,1.1549999999999978,2.2803000000000013,3.3568000000000002,7,2019
235,2019-08-01,7.257287096774194,5.1,1.3,1.02,5.9,3.5,3.5,4.7,3.6,1.09,0.95,2.6,0.01,0.01,4.9,8.6,16.2,3.0,6.1,1.56,3.3,3.4,2.1,1.5,1.1,8.79,0.4,8.652599999999996,3.8,2.6,1.5,6.3,1.9,8.7,0.01,4.04,1.8,5.4,15.2,1.8,1.65,4.95,8,2019
236,2019-09-01,9.26127,4.725000000000008,2.2025000000000006,0.5971000000000001,5.649999999999997,3.809600000000001,2.6442000000000005,4.801399999999996,2.7689999999999992,0.8630000000000014,0.5915000000000001,2.366299999999999,0.09809999999999987,3.7309999999999968,1.9869999999999999,6.921300000000006,14.545400000000015,2.984499999999997,4.48,1.081800000000001,3.5896000000000026,2.575300000000001,1.3658999999999986,1.3946999999999996,0.6187999999999998,7.583799999999994,0.1850000000000001,8.434599999999994,4.077900000000004,3.702400000000001,2.3567,4.190100000000005,2.1892000000000014,8.814600000000008,0.03189999999999986,2.2469999999999986,1.8518000000000017,3.881499999999999,5.9689,1.1549999999999978,2.0253000000000014,3.3568000000000002,9,2019
237,2019-10-01,9.12245806451613,3.902700000000004,2.0429000000000004,0.5829000000000001,5.383000000000003,3.403500000000002,2.3952,3.7994999999999974,1.9022999999999994,0.9711000000000012,0.9349000000000004,2.391999999999999,0.4213000000000002,3.7777999999999974,1.7425,5.751500000000001,13.898400000000006,2.999499999999998,3.2415000000000003,1.0361000000000005,3.4650000000000016,2.659100000000001,1.3997999999999993,1.2823999999999995,0.904600000000001,5.711599999999997,0.18510000000000018,8.397300000000003,4.345800000000002,2.808699999999998,1.6514000000000004,2.3504999999999976,2.1828,7.824499999999997,0.07809999999999978,2.1990999999999996,1.931100000000001,3.737400000000002,5.404800000000003,1.092299999999998,1.8733000000000015,2.759200000000001,10,2019
238,2019-11-01,3.0002100000000005,1.05,0.55,1.02,4.1,3.41,0.01,1.0,1.0,1.14,1.15,1.6,0.78,5.73,0.01,3.68,14.53,3.3,2.1,1.32,2.9,3.2,1.05,1.2,2.7,6.21,0.3,9.1,4.98,1.6,1.31,2.1,1.82,4.8,0.02,1.8148000000000013,2.1,3.6,5.04,1.3,1.4,0.3,11,2019
239,2019-12-01,0.0300838709677419,4.276500000000002,3.2221999999999995,0.44100000000000017,6.928200000000009,3.004500000000001,1.9337999999999986,5.596399999999997,1.8324999999999994,2.034099999999999,1.4172999999999993,2.9745,0.6648,6.344600000000003,1.7205999999999995,4.914300000000001,14.988999999999992,4.816000000000002,3.1841000000000004,1.9924999999999984,4.231299999999997,3.1733999999999982,2.1453000000000007,1.7150000000000003,2.2532999999999954,6.231800000000001,0.646600000000001,7.858000000000004,5.9909,3.2022000000000013,4.128299999999997,1.9721000000000013,5.725599999999997,7.415099999999992,2.6504999999999965,2.4634000000000014,2.1088999999999998,4.874000000000006,6.954000000000004,2.297000000000001,3.5817000000000005,5.515400000000002,12,2019
240,2020-01-01,0.001,1.43,3.76,1.07,5.03,4.2,0.58,6.92,2.23,2.0,1.41,1.27,0.01,7.28,1.33,8.39,12.1,4.55,4.02,1.47,4.0,5.3,2.35,2.15,2.81,2.27,0.53,9.42,4.11,1.53,2.76,4.43,5.82,5.68,0.2,6.25,2.07,7.16,8.94,2.67,0.96,4.37,1,2020
241,2020-02-01,0.001,2.9560000000000026,3.3759999999999963,1.3889999999999976,6.692799999999994,4.566499999999999,2.109900000000003,6.348800000000001,2.8471999999999964,2.1350000000000002,1.6294999999999982,2.5245000000000015,0.1070999999999999,7.215999999999988,2.602200000000003,9.229399999999998,12.661399999999999,5.188300000000007,4.821399999999996,1.574799999999999,4.308000000000001,5.384500000000005,2.2711999999999977,2.7988999999999997,3.6362000000000005,3.037300000000002,0.7223000000000005,10.152399999999991,4.726800000000006,3.3615999999999957,3.6330999999999953,5.175700000000001,6.450600000000008,6.4149999999999965,1.0449000000000013,5.263799999999999,2.309099999999997,7.7329,9.672500000000019,2.9806999999999975,1.678299999999999,9.033800000000001,2,2020
242,2020-03-01,0.2959645161290323,2.757300000000002,3.2585999999999995,1.4316,8.062999999999999,5.023699999999998,1.8234000000000024,7.9861999999999975,2.940599999999997,2.0568000000000004,1.8976999999999995,4.495599999999999,0.30870000000000064,7.075799999999992,2.736800000000001,9.742500000000007,13.040799999999996,5.025300000000002,4.857199999999997,2.7745999999999977,4.425799999999999,4.9293000000000005,1.652299999999999,2.4537999999999998,3.8188999999999997,2.962900000000001,0.9850000000000005,9.805299999999997,4.660600000000003,3.948299999999995,3.980499999999998,4.756900000000005,5.833000000000003,6.627999999999998,2.1405999999999987,4.4491999999999985,2.4518999999999997,8.597000000000001,10.204700000000015,3.103899999999997,1.4587999999999985,6.568799999999999,3,2020
243,2020-04-01,0.0067333333333333,4.128300000000001,5.499099999999996,5.7655000000000065,8.750600000000002,4.6987,4.492799999999999,7.585699999999992,4.762999999999999,5.943599999999995,1.9027999999999992,4.119199999999997,0.36980000000000035,7.097499999999996,6.931799999999998,11.088300000000006,14.75689999999999,6.1312999999999995,6.251299999999997,1.919099999999999,4.188299999999997,4.236199999999997,2.2501,6.399600000000001,6.867799999999996,3.4690000000000003,1.1374000000000013,11.182600000000004,5.272200000000006,7.0779,5.192199999999994,6.590199999999993,4.533200000000003,5.978199999999998,1.152300000000001,4.849599999999996,4.297600000000001,10.001999999999992,12.395300000000011,3.124499999999999,2.426999999999999,7.331199999999999,4,2020
